관리번호,자치구,AP별 이용량(GB)
GR010037,구로구,29.5209654 
WF201203,관악구,29.5078125 
WF201018,강남구,29.4969295 
EP000132,은평구,29.4922735 
SIGMUL081,강서구,29.4662047 
WF181205,마포구,29.4528384 
GR180008,구로구,29.4452000 
GR030066,구로구,29.4279744 
HT210121,강동구,29.4279236 
WF180003,중구,29.4190892 
SD000440,성동구,29.3838222 
WF181374,강동구,29.3765166 
GS160045,강서구,29.3559716 
GR130020,구로구,29.3495014 
WF191153,중구,29.3328903 
GS180101,강서구,29.2983940 
GS090035,강서구,29.2839390 
WF201090,강동구,29.2204953 
EP000018,은평구,29.2076685 
WF181087,도봉구,29.2005439 
WF201133,강동구,29.1927089 
JN040006,중랑구,29.1898987 
WF181273,금천구,29.1777353 
WF120144,서초구,29.1762054 
WF191094,종로구,29.1408521 
WF160079,마포구,29.1224517 
GR040019,구로구,29.0956094 
EP180001,은평구,29.0653037 
WN003951,성동구,29.0440011 
WF201508,서초구,29.0109136 
WF171753,금천구,29.0093668 
SIGMUL111,강서구,28.9712258 
GR130022,구로구,28.9675631 
WF201840,중랑구,28.9579600 
WF171936,관악구,28.9049091 
MP030025,마포구,28.9030237 
GN110095,강남구,28.8961728 
JG160004,중구,28.8777461 
SD000101,성동구,28.8729556 
JN160072,중랑구,28.8560182 
WF190770,성북구,28.8473234 
YDP000040,영등포구,28.8393593 
WF190677,서대문구,28.8265615 
SIGMUL064,강서구,28.8209459 
WF201871,서초구,28.8156859 
WF190965,은평구,28.7586070 
GS180090,강서구,28.7478932 
JN020002,중랑구,28.7259146 
NW190007,노원구,28.6917899 
GS070022,강서구,28.6882979 
GS100039,강서구,28.6856103 
WF140051,은평구,28.6718214 
WF120326,중구,28.6495039 
GS010030,강서구,28.6030247 
DB050012,도봉구,28.5958572 
DB110004,도봉구,28.5749808 
JN150006,중랑구,28.5607372 
SIGMUL121,강서구,28.5592664 
WF201601,양천구,28.5485114 
WF201175,강서구,28.4957513 
WF120145,서초구,28.4705225 
WF171198,용산구,28.4559868 
GR050040,구로구,28.4406863 
GS130199,강서구,28.4346605 
SD000089,성동구,28.4300777 
WF190613,동작구,28.4244685 
WF171809,금천구,28.4105220 
WF171164,용산구,28.4013465 
GR050026,구로구,28.3549841 
WF201343,도봉구,28.3457467 
WF181320,서초구,28.3290556 
GR010013,구로구,28.3160264 
SC000034,서초구,28.2901213 
SC110002,서초구,28.2300037 
WF171380,도봉구,28.2161300 
HT210047,중구,28.1777211 
YC130012,양천구,28.1708581 
WF201657,용산구,28.1647795 
GS060032,강서구,28.1572528 
EP020012,은평구,28.1535161 
WF201269,금천구,28.1463116 
GR180002,구로구,28.1115357 
WF201477,마포구,28.0949156 
SD000070,성동구,28.0893982 
WF120197,성동구,28.0809179 
WN003990,성동구,28.0629861 
WF201554,송파구,28.0558977 
WF210005,동작구,28.0504654 
GC020007,금천구,28.0449704 
SDM150012,서대문구,27.9921352 
JN130004,중랑구,27.9136371 
GS110040,강서구,27.8807284 
GR100038,구로구,27.8503475 
YC010015,양천구,27.8041691 
WN003923,성동구,27.7840504 
DB130002,도봉구,27.7630417 
MP020024,마포구,27.7376294 
WN200048,강남구,27.7136748 
GS030024,강서구,27.7026441 
NW110009,노원구,27.6866307 
GR120002,구로구,27.6760507 
WF161054,강남구,27.6171102 
WF181370,강동구,27.6050686 
GS090028,강서구,27.5974739 
DB010007,도봉구,27.5863487 
WF201006,강남구,27.5629745 
WF201207,관악구,27.5503790 
WF181111,노원구,27.5070859 
GS080037,강서구,27.4925602 
YDP190002,영등포구,27.4491952 
GS190026,강서구,27.4102423 
EP020017,은평구,27.4062708 
GR080005,구로구,27.3982905 
SIGMUL052,강서구,27.3917440 
GR180003,구로구,27.3890005 
EP120007,은평구,27.3511246 
WF170047,중구,27.3237710 
WF171580,양천구,27.3048398 
SD000018,성동구,27.2470625 
WF201351,도봉구,27.2439003 
EP040004,은평구,27.2169657 
WF171202,용산구,27.2111443 
NW010019,노원구,27.1935226 
SD000270,성동구,27.1921937 
WF190643,마포구,27.1613363 
GS150029,강서구,27.1368563 
HT210099,중구,27.0910386 
WF190598,동작구,27.0712347 
DB110018,도봉구,27.0555710 
SDM050067,서대문구,27.0514809 
GC010030,금천구,27.0478714 
GS180089,강서구,27.0319284 
SD000495,성동구,27.0048299 
MP030001,마포구,27.0042860 
HT210071,종로구,26.9977799 
GR050010-1,구로구,26.9945585 
GR100008,구로구,26.9113099 
WF210808,도봉구,26.9084561 
WF201189,강서구,26.9006941 
GR020007,구로구,26.8796376 
SIGMUL097,강서구,26.8639748 
DB110008,도봉구,26.8539144 
GS100009,강서구,26.8106283 
WF171288,성북구,26.8022371 
DB100011,도봉구,26.7899897 
GD140011,강동구,26.7770057 
JN030006,중랑구,26.7057480 
GS070019,강서구,26.7028949 
GS100082,강서구,26.6574669 
WF160063,마포구,26.6400253 
DB130014,도봉구,26.6292012 
DB050017,도봉구,26.6147686 
SP260025,송파구,26.6104063 
WF201160,강서구,26.5959692 
YDP220001,영등포구,26.5794290 
EP130006,은평구,26.5697173 
DB140019,도봉구,26.5549928 
WF201509,서초구,26.4814498 
WF171154,용산구,26.3973571 
SIGMUL136,강서구,26.3617741 
WF190862,양천구,26.3471819 
GD130086,강동구,26.3361963 
SD000492,성동구,26.3265440 
GS160043,강서구,26.3171595 
SIGMUL062,강서구,26.2883975 
GR060045,구로구,26.2697548 
GS020022,강서구,26.2693567 
GC010003,금천구,26.2176731 
WF201077,강동구,26.2161828 
WF181375,강동구,26.2125166 
WF201452,동작구,26.0983865 
GR060008,구로구,26.0912306 
GN070070,강남구,26.0906628 
GR010047,구로구,26.0882355 
MP030039,마포구,26.0770854 
GB070019,강북구,26.0416268 
GR100023,구로구,25.9975212 
GR100034,구로구,25.9789884 
SIGMUL137,강서구,25.9270679 
WF200049,중구,25.9220244 
GR100009,구로구,25.9089374 
WF201120,강동구,25.9015681 
SIGMUL120,강서구,25.8926637 
EP040002,은평구,25.8772486 
WF120277,종로구,25.8677562 
GS050049,강서구,25.8658874 
MP030049,마포구,25.8597447 
WF120249,은평구,25.8244015 
WF160110,마포구,25.8195203 
GS160054,강서구,25.8192819 
GR000024,구로구,25.7774540 
WF191175,중랑구,25.7334618 
GB010013,강북구,25.7270903 
WF181006,종로구,25.7220219 
HT210116,중구,25.7083434 
WF201421,동대문구,25.6890643 
WF161040,강남구,25.6729045 
GS080036,강서구,25.6699694 
WF140062,은평구,25.6665425 
GS100071,강서구,25.6451925 
WF181216,마포구,25.6420089 
WF201473,마포구,25.6335227 
GC010035,금천구,25.6271402 
WF190995,은평구,25.5977406 
DB110007,도봉구,25.5818769 
GS200051,강서구,25.5409957 
EP020004,은평구,25.5229643 
WF190083,강동구,25.5125446 
DDM160015,동대문구,25.5120306 
WF161903,마포구,25.4807562 
GR050007,구로구,25.4676010 
MP030052,마포구,25.4634651 
WF201333,도봉구,25.4606885 
WN200050,강남구,25.4377118 
GS080039,강서구,25.4243911 
GR110024,구로구,25.4138889 
DB030008,도봉구,25.3879934 
SIGMUL139,강서구,25.3728334 
WF201474,마포구,25.3657008 
GR010009,구로구,25.3554503 
MP020025,마포구,25.3553862 
SD000256,성동구,25.3471725 
MP020022,마포구,25.3399015 
GR150020,구로구,25.2770563 
GR040033,구로구,25.2698109 
WN003953,성동구,25.2657533 
WN004017,성동구,25.2330818 
MP020062,마포구,25.2326263 
GR050031,구로구,25.2245197 
GC010009,금천구,25.1936893 
WF171733,금천구,25.1885372 
WF201206,관악구,25.1722574 
MP010008,마포구,25.1688882 
GR060038,구로구,25.1671210 
GS010021,강서구,25.1407670 
WF201067,강동구,25.1260083 
GS100073,강서구,25.1204038 
WF201394,도봉구,25.1170381 
DB130001,도봉구,25.1135464 
WF190659,마포구,25.1135396 
SD000187,성동구,25.1081540 
WF171279,중랑구,25.0702149 
WF181219,마포구,25.0458853 
GR090020,구로구,25.0288453 
WF201515,서초구,25.0244752 
GR070008,구로구,24.9806975 
SDM090008,서대문구,24.9607200 
WF201047,강동구,24.9138008 
GS050033,강서구,24.9125953 
GS130011,강서구,24.8982131 
MP030043,마포구,24.8886588 
SIGMUL072,강서구,24.8836780 
WF201054,강동구,24.8705581 
WF140001,강북구,24.8703329 
WF160127,마포구,24.8599567 
WF201287,노원구,24.8172247 
WF201569,송파구,24.8068322 
SD000275,성동구,24.7870446 
GR080004,구로구,24.7729617 
WF201443,동작구,24.7415046 
WF160115,마포구,24.7337915 
WF190358,금천구,24.6964630 
WF171948,관악구,24.6707785 
WF171759,금천구,24.6524732 
DB140006,도봉구,24.6380902 
WF171347,도봉구,24.6210641 
WF161909,마포구,24.6124548 
WF201058,강동구,24.6074076 
DB130017,도봉구,24.5811963 
WN200010,종로구,24.5695692 
GS040069,강서구,24.5465967 
WF181351,강동구,24.5428481 
WF201324,도봉구,24.5095894 
GS180037,강서구,24.4903487 
GD130042,강동구,24.4473435 
EP160001,은평구,24.4379455 
GR030067,구로구,24.4283778 
YDP040004,영등포구,24.3884099 
GC010018,금천구,24.3640823 
GC010006,금천구,24.3569392 
GR150007,구로구,24.3433667 
SIGMUL079,강서구,24.3363354 
GR080017,구로구,24.3232307 
NW010010,노원구,24.3168415 
WF201568,송파구,24.2958085 
WF201107,강동구,24.2900974 
GR040013,구로구,24.2464119 
SD000274,성동구,24.2205130 
SD000039,성동구,24.2157199 
WF201582,양천구,24.1890355 
GS060047,강서구,24.1803875 
WF160150,마포구,24.1468078 
SC070001,서초구,24.1156055 
WF201749,중구,24.0462162 
GS120069,강서구,24.0116083 
WF171278,중랑구,23.9804898 
WF140006,강북구,23.9700058 
SD000269,성동구,23.9402082 
WF190210,관악구,23.9379077 
MP030029,마포구,23.9191598 
WF171274,중랑구,23.9074324 
WF201418,동대문구,23.8926319 
SD000189,성동구,23.8746874 
YC180009,양천구,23.8647687 
WF201114,강동구,23.8419744 
EP110027,은평구,23.8103976 
WF190249,광진구,23.7972748 
WF201278,노원구,23.7936152 
GB070014,강북구,23.7895662 
GC010027,금천구,23.7672984 
SIGMUL056,강서구,23.6981410 
GS110046,강서구,23.6651418 
WF2020100,동대문구,23.6644698 
HT210041,중구,23.6399710 
WF190490,도봉구,23.6362005 
GS060063,강서구,23.6263278 
GS070006,강서구,23.6198160 
WF172065,서초구,23.6120740 
YC010010,양천구,23.6096064 
EP020009,은평구,23.5940133 
GR160003,구로구,23.5660653 
HT210104,중구,23.5479162 
MP020021,마포구,23.4840880 
WF201639,금천구,23.4683082 
SIGMUL084,강서구,23.4472066 
WF201044,강동구,23.4427615 
GS040051,강서구,23.4299462 
WF201753,중구,23.3974674 
SP260023,송파구,23.3960226 
WF201845,중랑구,23.3860475 
EP000014,은평구,23.3688077 
WF201637,금천구,23.3621288 
WF171584,양천구,23.3607448 
WF201268,금천구,23.3394432 
GS120078,강서구,23.3211301 
GS200044,강서구,23.3076380 
EP020001,은평구,23.2945788 
WF190589,동작구,23.2833297 
WF201079,강동구,23.2798415 
MP010079,마포구,23.2760916 
WF171169,용산구,23.2727026 
SIGMUL076,강서구,23.2615074 
GR050013,구로구,23.2592655 
SP190009,송파구,23.2583584 
WF120290,중구,23.2579241 
GR120011,구로구,23.2575061 
WF201576,양천구,23.2566627 
WF190834,양천구,23.2435501 
WN190010,도봉구,23.2207912 
WF110036,종로구,23.2187489 
GS200034,강서구,23.1993511 
SD000079,성동구,23.1966790 
WF160132,마포구,23.1762188 
WF201426,동작구,23.1652108 
WF171149,용산구,23.1644599 
WF120472,중구,23.1542950 
GS180118,강서구,23.1482969 
WF131671,동대문구,23.1201068 
WF201410,동대문구,23.0984425 
WF201717,종로구,23.0596315 
WF161025,강남구,23.0554301 
GC010019,금천구,23.0474960 
GR060044,구로구,23.0469200 
GD140017,강동구,23.0270348 
EP160022,은평구,23.0087125 
GA090001,관악구,23.0070237 
WF201641,금천구,23.0040858 
WF110143,중구,22.9965005 
WF171743,금천구,22.9874081 
WF110012,과천시,22.9409767 
WF171171,용산구,22.9289108 
WF201638,금천구,22.9105654 
WF201419,동대문구,22.8727270 
WF110251,중구,22.8699479 
GD130085,강동구,22.8657734 
GS200035,강서구,22.8632509 
GR130023,구로구,22.8495776 
WF120476,중구,22.8114224 
MP010097,마포구,22.8072665 
WF201798,성동구,22.8044062 
WN200064,강동구,22.7903986 
WF201548,성북구,22.7856637 
GS020036,강서구,22.7796328 
GC010028,금천구,22.7607787 
GR090019,구로구,22.7417147 
MP020072,마포구,22.7339744 
WF210809,도봉구,22.7328258 
GR090021,구로구,22.7078836 
WF190653,마포구,22.7011104 
WF201786,중랑구,22.6584484 
GR030072,구로구,22.6579611 
SIGMUL108,강서구,22.6468771 
WF171871,동작구,22.6330361 
SP190003,송파구,22.6302785 
GR090034,구로구,22.5988437 
WN200030,서초구,22.5791749 
WF201513,서초구,22.4849935 
GS160030,강서구,22.4748612 
DDM160011,동대문구,22.4745056 
GS110017,강서구,22.4742304 
WF160062,마포구,22.4701585 
WF201757,중구,22.4406372 
WF140034,서초구,22.4249309 
EP020008,은평구,22.4175089 
WF201444,동작구,22.3751619 
GS140034,강서구,22.3714700 
SD000106,성동구,22.3325287 
SIGMUL122,강서구,22.3251665 
WF110068,중구,22.3200508 
WF171996,서초구,22.3129914 
NW110007,노원구,22.3113037 
MP020035,마포구,22.3107287 
JN080006,중랑구,22.2779897 
GS030013,강서구,22.2566181 
GS060089,강서구,22.2401778 
GS190050,강서구,22.2301511 
WF161908,마포구,22.1917777 
WF171565,마포구,22.1726310 
GC100003,금천구,22.1699764 
DBGURUCUS025,도봉구,22.1677745 
WF190123,강서구,22.1590819 
SIGMUL135,강서구,22.1214009 
DB110006,도봉구,22.0938162 
GN070071,강남구,22.0870187 
GS190010,강서구,22.0825112 
GS050030,강서구,22.0384792 
WF201202,관악구,21.9847542 
WF171291,성북구,21.9656603 
WF181276,금천구,21.9490875 
DB130018,도봉구,21.9312347 
WF201497,서초구,21.9290491 
GS140050,강서구,21.8980488 
WF120247,은평구,21.8848218 
GS030037,강서구,21.8763398 
WN003958,성동구,21.8526656 
SIGMUL090,강서구,21.8513728 
GS200024,강서구,21.8509796 
WF181227,마포구,21.8009073 
SDM050076,서대문구,21.7897131 
WF190752,성동구,21.7548892 
MP010095,마포구,21.7412564 
WF190751,성동구,21.7399844 
WF201459,마포구,21.7324692 
SD000112,성동구,21.7124634 
YC040021,양천구,21.7112310 
WF201615,영등포구,21.6652254 
GR040004,구로구,21.6634823 
WF160109,마포구,21.6447805 
SD000361,성동구,21.6404241 
GR070017,구로구,21.6039377 
WF201709,종로구,21.5922153 
WF201631,영등포구,21.5830740 
GR040010,구로구,21.5738443 
SD000125,성동구,21.5571167 
EP160023,은평구,21.5387325 
EP000068,은평구,21.5184683 
MP020018,마포구,21.5122659 
WF201121,강동구,21.5107656 
GS030009,강서구,21.5003163 
YC020010,양천구,21.4994904 
GR080024,구로구,21.4969441 
WF201510,서초구,21.4963200 
GD130003,강동구,21.4883638 
GS180033,강서구,21.4726576 
GS170047,강서구,21.4575035 
GR030092,구로구,21.4561667 
EP020006,은평구,21.4275269 
GN170010,강남구,21.4152960 
GS130194,강서구,21.3846632 
GR020021,구로구,21.3721679 
GS030018,강서구,21.3548874 
WF190467,노원구,21.3072120 
WF201359,도봉구,21.3030488 
GS020005,강서구,21.2979348 
SIGMUL073,강서구,21.2976866 
SIGMUL132,강서구,21.2878419 
GS080009,강서구,21.2565969 
WF190648,마포구,21.2494987 
GS020030,강서구,21.2242562 
SIGMUL134,강서구,21.2111156 
SIGMUL124,강서구,21.2011627 
WF160105,마포구,21.1813398 
GS130013,강서구,21.1567107 
GR160002,구로구,21.1565207 
GR070013,구로구,21.1479813 
GS050050,강서구,21.1396299 
GS200057,강서구,21.1261162 
NW020004,노원구,21.1253354 
WF160184,마포구,21.1208787 
WF190544,동작구,21.1161308 
DDM160016,동대문구,21.0949755 
WF191098,종로구,21.0642796 
WF201719,종로구,21.0338751 
GS050065,강서구,21.0176109 
WN200052,강남구,21.0067027 
YC020016,양천구,21.0021601 
SIGMUL050,강서구,20.9886799 
WF201479,마포구,20.9875627 
YC120020,양천구,20.9755311 
WF120188,성동구,20.9525884 
SIGMUL091,강서구,20.9261471 
GS060048,강서구,20.8877118 
EP060015,은평구,20.8790755 
WF181057,중랑구,20.8768087 
SDM050080,서대문구,20.8756938 
WF201565,송파구,20.8697189 
GS170054,강서구,20.8402421 
GR130021,구로구,20.8298306 
JG160005,중구,20.8282758 
YC150009,양천구,20.8206768 
WF201422,동작구,20.8078133 
WF120048,서초구,20.8069743 
JN040010,중랑구,20.7836750 
GR130012,구로구,20.7601436 
HT210173,송파구,20.7432667 
GR010004,구로구,20.7418914 
GR030083,구로구,20.7285336 
YC140010,양천구,20.7249128 
WF190181,강서구,20.7210955 
WF140064,은평구,20.7144479 
EP150002,은평구,20.7142532 
WF160014,마포구,20.6918578 
WF201356,도봉구,20.6857116 
WF120121,서초구,20.6430193 
WF201535,성동구,20.6101472 
YDP180003,영등포구,20.6074966 
JN040009,중랑구,20.6014953 
WF201617,영등포구,20.5946159 
WF201131,강동구,20.5675419 
GS060092,강서구,20.5302706 
GR030073,구로구,20.5198528 
WF120275,종로구,20.5191941 
WF210002,관악구,20.5161340 
WF181280,금천구,20.4981930 
WF201577,양천구,20.4978919 
WF201634,영등포구,20.4961932 
WF190645,마포구,20.4579263 
WF181284,영등포구,20.4551322 
WF201511,서초구,20.4211105 
GR160017,구로구,20.4126227 
GR070015,구로구,20.3429949 
GR010028,구로구,20.3178647 
WF201766,중구,20.3108273 
DB110032,도봉구,20.3053191 
WF110040,종로구,20.2836102 
EP130015,은평구,20.2694803 
SC020003,서초구,20.2476222 
GR140028,구로구,20.2104657 
GS060038,강서구,20.2050109 
GR110019,구로구,20.2028827 
GS170058,강서구,20.1911203 
WF181001,종로구,20.1751677 
WF201001,강남구,20.1363976 
WF201534,성동구,20.1315362 
WF190255,광진구,20.1152646 
GR160011,구로구,20.0964069 
GS170052,강서구,20.0577089 
SD000073,성동구,20.0402971 
WF181346,송파구,20.0275408 
SIGMUL104,강서구,20.0115634 
GS090030,강서구,20.0022247 
GR090011,구로구,19.9904761 
MP010072,마포구,19.9666193 
WF201201,관악구,19.9583565 
JN130003,중랑구,19.9530518 
WF201644,영등포구,19.9523493 
GN090015,강남구,19.9509473 
WF201616,영등포구,19.9477623 
GS180096,강서구,19.9249561 
WF201770,중구,19.9198345 
SIGMUL125,강서구,19.8988649 
WF171343,도봉구,19.8934670 
SB140008,성북구,19.8842419 
WF190793,성북구,19.8784867 
WF190493,동대문구,19.8742641 
WF190842,양천구,19.8522565 
SP140008,송파구,19.8281557 
WF110041,종로구,19.8180672 
WF171582,양천구,19.8048343 
WF201106,강동구,19.7718694 
GS120087,강서구,19.7680689 
WF120141,서초구,19.7595931 
WF201116,강동구,19.7156633 
WF201841,중랑구,19.7089746 
GS050056,강서구,19.6868867 
SC060002,서초구,19.6682514 
