구분,버스명,AP별 이용량(단위 : GB)
시내버스,태진운수_6411_서울74사8441,356.57492094 
시내버스,선진운수_7212_서울75사1206,356.54888954 
시내버스,성원여객_2115_서울75사3054,356.53958097 
시내버스,한성여객운수_1140_서울74사8763,356.52160645 
시내버스,대원여객_3323_서울74사7585,356.49545304 
시내버스,동해운수_707_서울74사2497,356.45486414 
시내버스,범일운수_5617_서울71사1491,356.45483434 
시내버스,범일운수_6637_서울74사5185,356.39150999 
시내버스,서울버스_401_서울70사9224,356.25671409 
시내버스,한국비알티_701_서울74사7854,356.21954314 
시내버스,군포교통_5531_서울74사8369,356.13006633 
시내버스,도선여객_4312_서울74사4219,356.10708594 
시내버스,신수교통_761_서울74사5699,356.02865554 
시내버스,동해운수_707_서울75사1670,356.02441430 
시내버스,서울교통네트웍_500_서울71사3268,355.94906658 
시내버스,삼성여객_400_서울74사3169,355.90164177 
시내버스,대진여객_143_서울74사2062,355.84072862 
시내버스,대흥교통_463_서울74사2410,355.59701547 
시내버스,군포교통_5531_서울74사8339,355.58685288 
시내버스,경성여객_1213_서울74사1263,355.56427017 
시내버스,영인운수_662_서울74사6857,355.48236128 
시내버스,신인운수_5012_서울74사5549,355.48004135 
시내버스,군포교통_5623_서울74사4759,355.46514858 
시내버스,안양교통_5626_서울74사6727,355.32693472 
시내버스,한성운수_101_서울74사8952,355.32556195 
시내버스,도원교통_171_서울74사8506_예비,355.28595001 
시내버스,도원교통_6514_서울74사9435,355.28192110 
시내버스,도원교통_1213_서울74사1804,355.25717121 
시내버스,송파상운_3314_서울70사9616,355.23703042 
시내버스,한남여객운수_5516_서울74사3704,355.20577990 
시내버스,한성운수_148_서울74사6860,355.19680753 
시내버스,다모아자동차_270_서울75사1370,355.04565388 
시내버스,신수교통_7211_서울74사7845,355.01709022 
시내버스,진아교통㈜_1135_서울74사8164,354.95028645 
시내버스,안양교통_5626_서울74사6711,354.88079861 
시내버스,양천운수_5524_서울75사2621,354.87652570 
시내버스,영인운수_650_서울74사6903,354.58764620 
시내버스,대원교통_2015_서울74사7422,354.53762859 
시내버스,대원여객_3323_서울74사1578,354.46664412 
시내버스,경성여객_1213_서울74사1205,354.40328997 
시내버스,한성여객운수_1017_서울74사8824,354.28625531 
시내버스,보성운수_5522B_서울74사2890,354.27365080 
시내버스,보영운수_5714_서울74사2943,354.25778199 
시내버스,선진운수_9707_서울74사5686,354.25231978 
시내버스,한서교통_3217_서울74사8625,354.24276721 
시내버스,세풍운수_6513_서울70사8377,354.24044821 
시내버스,김포교통_6712_서울75사1644,354.22033723 
시내버스,북부운수_2112_서울70사6227,354.14620955 
시내버스,신흥기업_3216_서울74사6246,354.10223342 
시내버스,삼성여객_421_서울74사5574,354.09942642 
시내버스,신수교통_9703_서울74사3302,354.09307852 
시내버스,범일운수_6637_서울71사1452,353.95211820 
시내버스,서울교통네트웍_500_서울71사3267,353.95153798 
시내버스,도선여객_4312_서울74사4372,353.86956763 
시내버스,대성운수_3313_서울70사6503,353.77862584 
시내버스,상진운수_2115_서울74사3968,353.75079326 
시내버스,신흥기업_3414_서울74사4451,353.75033598 
시내버스,한남여객운수_5515_서울70사9032,353.71655319 
시내버스,세풍운수_6638_서울74사2797,353.70404087 
시내버스,선진운수_9707_서울74사5570,353.69216930 
시내버스,선진운수_9701_서울75사1228,353.63980103 
시내버스,신인운수_5528_서울74사5501,353.60107385 
시내버스,중부운수_6211_서울74사9785,353.46414149 
시내버스,한성여객운수_1227_서울74사8827,353.42132580 
시내버스,성원여객_1164_서울70사6427,353.38302609 
시내버스,우신버스_541_서울70사8971,353.36727928 
시내버스,세풍운수_6513_서울74사2818,353.31103485 
시내버스,동성교통_302_서울74사1997,353.27319335 
시내버스,상진운수_261_서울74사3993,353.25515736 
시내버스,보광교통_7730_서울70사5709,353.24688721 
시내버스,영신여객_120_서울74사6826,353.23907435 
시내버스,양천운수_6623_서울75사2221,353.12045272 
시내버스,동아운수_121_서울74사3847,353.02828997 
시내버스,한남여객운수_5616_서울74사8571,352.82864422 
시내버스,진아교통㈜_1135_서울74사8172,352.77621448 
시내버스,신길운수_661_서울74사4806,352.69430559 
시내버스,북부운수_2112_서울70사6246,352.65191644 
시내버스,도선여객_472_서울70사9376,352.55532805 
시내버스,선진운수_751_서울74사4551,352.54232772 
시내버스,북부운수_2233_서울70사6295,352.52572596 
시내버스,대흥교통_463_서울74사2411,352.52307169 
시내버스,아진교통_142_서울74사6509,352.49578860 
시내버스,대진여객_110B_서울74사1631,352.28121933 
시내버스,남성교통_9408_서울75사1712,352.23098751 
시내버스,양천운수_5524_서울74사5258,352.12991294 
시내버스,진화운수_402_서울70사9555,352.07650717 
시내버스,서울승합_3212_서울74사4310,352.07174718 
시내버스,도선여객_4312_서울74사4409,351.80368088 
시내버스,삼성여객_421_서울70사5706,351.77435260 
시내버스,신인운수_5012_서울74사5555,351.73355136 
시내버스,대성운수_440_서울74사3693,351.72448773 
시내버스,태릉교통_202_서울70사6902,351.69921909 
시내버스,동성교통_302_서울74사2011,351.69021599 
시내버스,서울버스_301_서울70사9190,351.65917967 
시내버스,김포교통_672_서울75사1698,351.62658710 
시내버스,송파상운_3317_서울74사4172,351.62649490 
시내버스,보광운수_2113_서울75사3386,351.62240639 
시내버스,도선여객_420_서울74사4352,351.55270342 
시내버스,동해운수_707_서울75사1783,351.51873808 
시내버스,대진여객_143_서울74사5716,351.40261799 
시내버스,도선여객_4312_서울74사3337,351.38854943 
시내버스,선진운수_702B_서울74사7204,351.38488747 
시내버스,메트로버스_2016_서울74사7052,351.36978142 
시내버스,한성운수_504_서울75사3663,351.32470727 
시내버스,보영운수_5714_서울74사2908,351.31005850 
시내버스,보광교통_7730_서울70사7270,351.29870567 
시내버스,서울버스_401_서울75사1446,351.29840113 
시내버스,신흥기업_3220_서울74사6213,351.28149390 
시내버스,남성교통_9408_서울74사9809,351.24700889 
시내버스,보영운수_5714_서울74사2927,351.21389758 
시내버스,도원교통_1711_서울74사3687,351.04736313 
시내버스,세풍운수_6613_서울75사5037,351.01284832 
시내버스,범일운수_6637_서울71사1456,350.96084606 
시내버스,군포교통_5531_서울74사2288,350.92040990 
시내버스,대원교통_241_서울74사4350,350.81243888 
시내버스,보성운수_660_서울74사2737,350.76361056 
시내버스,"현대교통, 5G WIFI 시범설치_7612_서울74사9389",350.75781215 
시내버스,영인운수_650_서울74사6899,350.67910794 
시내버스,동성교통_302_서울74사2093,350.67330953 
시내버스,도선여객_4312_서울75사1516,350.65469332 
시내버스,영인운수_662_서울74사6878,350.58514401 
시내버스,남성교통_9408_서울74사9833,350.54882802 
시내버스,한서교통_3217_서울74사8870,350.51498376 
시내버스,흥안운수_1139_서울74사1898,350.49307253 
시내버스,안양교통_5626_서울74사6728,350.47738627 
시내버스,세풍운수_6638_서울74사2794,350.45010410 
시내버스,한성운수_1124_서울74사8923,350.44052079 
시내버스,신수교통_7722_서울74사5761,350.44024698 
시내버스,한국비알티_360_서울75사2685,350.43276940 
시내버스,상진운수_2115_서울74사3941,350.32693483 
시내버스,대원교통_2015_서울74사9129,350.26977584 
시내버스,한국비알티_701_서울74사7858,350.18286109 
시내버스,안양교통_5713_서울74사6714,350.11151154 
시내버스,대진여객_110A_서울74사1634,349.99295045 
시내버스,태진운수_6411_서울74사8411,349.88824464 
시내버스,대원교통_241_서울74사7943,349.88772590 
시내버스,대원교통_2016_서울75사2353,349.88711588 
시내버스,대원여객_2312_서울70사2706,349.87402335 
시내버스,대흥교통_463_서울74사8785,349.81582686 
시내버스,대원교통_2016_서울70사2764,349.72964507 
시내버스,태진운수_6511_서울74사2345,349.60495029 
시내버스,선일교통_1126_서울71사1219,349.56356790 
시내버스,삼화상운_173_서울74사3555,349.56237767 
시내버스,군포교통_500_서울74사4947,349.54467788 
시내버스,한국비알티_701_서울71사1904,349.37814344 
시내버스,진화운수_3011_서울74사8218,349.31500256 
시내버스,안양교통_5625_서울74사6794,349.27691612 
시내버스,도원교통_1711_서울70사8997,349.27255288 
시내버스,대진여객_110B_서울74사9816,349.17529300 
시내버스,진화운수_3417_서울70사9600,349.17279053 
시내버스,동성교통_303_서울75사1570,349.16894510 
시내버스,보광교통_7017_서울74사7101,349.15411379 
시내버스,신흥기업_3216_서울74사6263,349.13140908 
시내버스,서울승합_3212_서울75사7603,349.10406452 
시내버스,범일운수_6637_서울71사1453,348.94256573 
시내버스,성원여객_1164_서울70사6426,348.84478804 
시내버스,한남여객운수_5516_서울74사3775,348.79281651 
시내버스,대흥교통_463_서울74사4240,348.78012072 
시내버스,진화운수_3417_서울70사9599,348.75823930 
시내버스,서울버스_3011_서울70사9185,348.69955480 
시내버스,범일운수_6637_서울71사1496,348.69503789 
시내버스,범일운수_6637_서울71사1460,348.66317734 
시내버스,신인운수_5528_서울75사1534,348.64279162 
시내버스,영신여객_120_서울74사6805,348.54132123 
시내버스,군포교통_500_서울70사8352,348.53686485 
시내버스,범일운수_5413_서울71사1536,348.53164665 
시내버스,우신운수_4318_서울74사7058,348.52322377 
시내버스,동해운수_7728_서울74사2644,348.48828148 
시내버스,유성운수_7016_서울70사7798,348.48034661 
시내버스,원버스_7738_서울70사7233,348.47961459 
시내버스,안양교통_5713_서울74사9921,348.46701007 
시내버스,군포교통_5623_서울74사8362,348.46688807 
시내버스,태진운수_2412_서울74사4195,348.43951371 
시내버스,다모아자동차_710_서울74사9654,348.41610678 
시내버스,선진운수_751_서울75사1210,348.35906979 
시내버스,신인운수_5528_서울74사5544,348.35632332 
시내버스,유성운수_750B_서울70사7776,348.35531656 
시내버스,삼성여객_400_서울74사3149,348.06268290 
시내버스,영인운수_650_서울74사6904,348.02102670 
시내버스,송파상운_3416_서울74사6173,348.00250269 
시내버스,동성교통_303_서울75사3011,347.99514804 
시내버스,한성운수_1218_서울74사9006,347.96231054 
시내버스,태진운수_6411_서울70사5911,347.94552624 
시내버스,제일여객_773_서울74사7912,347.76846319 
시내버스,흥안운수_102번_서울74사3521,347.71545418 
시내버스,양천운수_5524_서울75사2774,347.56155405 
시내버스,대원교통_241_서울74사6316,347.52084315 
시내버스,신촌교통_7727_서울74사5872,347.49734495 
시내버스,성원여객_2115_서울70사6492,347.49530070 
시내버스,삼성여객_421_서울74사3150,347.47705050 
시내버스,동성교통_302_서울74사9831,347.46972658 
시내버스,서울버스_3426_서울74사2122,347.28665184 
시내버스,아진교통_142_서울74사2020,347.27255255 
시내버스,보성운수_660_서울74사2814,347.16558829 
시내버스,송파상운_3214_서울74사4943,347.08770737 
시내버스,군포교통_5531_서울74사2292,347.07101434 
시내버스,양천운수_6623_서울75사1808,347.01364115 
시내버스,대진여객_110A_서울74사3073,346.93997167 
시내버스,대원여객_201_서울75사1503,346.80203255 
시내버스,대원여객_106_서울75사2849,346.76922578 
시내버스,범일운수_6637_서울71사1459,346.75277676 
시내버스,안양교통_5713_서울74사6716,346.69845551 
시내버스,양천운수_602_서울74사5277,346.68408241 
시내버스,중부운수_6625_서울75사1107,346.60168458 
시내버스,범일운수_5620_서울71사1461,346.48120124 
시내버스,서울교통네트웍_500_서울70사6787,346.43341042 
시내버스,범일운수_5413_서울71사1542,346.37774620 
시내버스,군포교통_5531_서울74사8335,346.32171597 
시내버스,신수교통_9711A_서울70사7048,346.27850354 
시내버스,서울교통네트웍_500_서울70사6790,346.20498680 
시내버스,양천운수_5524_서울75사2776,346.07705660 
시내버스,군포교통_5531_서울74사8379,345.93139682 
시내버스,동성교통_302_서울74사2079,345.93029786 
시내버스,서울버스_401_서울74사2163,345.83959915 
시내버스,태진운수_6411_서울74사7063,345.78979481 
시내버스,신인운수_5012_서울74사5512,345.69073468 
시내버스,상진운수_261_서울70사6465,345.51269561 
